YYYYMM,Long_ACCRUAL_ADJ,Short_ACCRUAL_ADJ,Spread_ACCRUAL_ADJ,Long_ASSET_GROWTH,Short_ASSET_GROWTH,Spread_ASSET_GROWTH,Long_COMPOSITE_ISSUE,Short_COMPOSITE_ISSUE,Spread_COMPOSITE_ISSUE,Long_DISTRESS,Short_DISTRESS,Spread_DISTRESS,Long_GP_ADJ,Short_GP_ADJ,Spread_GP_ADJ,Long_INVASSET,Short_INVASSET,Spread_INVASSET,Long_MOMENTUM,Short_MOMENTUM,Spread_MOMENTUM,Long_NOA,Short_NOA,Spread_NOA,Long_OSCORE,Short_OSCORE,Spread_OSCORE,Long_ROA,Short_ROA,Spread_ROA,Long_STOCK_ISSUE,Short_STOCK_ISSUE,Spread_STOCK_ISSUE
197003,-0.008339,0.003648,-0.011986705,0.008782,-0.034518,0.043299544,0.037879,-0.052817,0.090695719,,,,-0.025924,0.002527,-0.028451797,-0.009471,-0.02067,0.011199161,-0.029693,-0.040184,0.010490165,-0.006864,-0.03128,0.024415124,-0.002338,-0.018981,0.016642877,,,,0.029124,-0.048925,0.078048516
197004,-0.120056,-0.188056,0.067999141,-0.105912,-0.196813,0.090900605,-0.067726,-0.17919,0.111463848,,,,-0.107925,-0.099595,-0.008330797,-0.120418,-0.162155,0.041736774,-0.114186,-0.17499,0.060803685,-0.098583,-0.166412,0.06782918,-0.085834,-0.165176,0.079342189,,,,-0.086413,-0.185986,0.099572657
197005,-0.060455,-0.12557,0.065115095,-0.082604,-0.080848,-0.001756232,-0.045452,-0.086718,0.041266718,,,,-0.07,-0.070098,9.79198E-05,-0.077513,-0.07028,-0.007233037,-0.06284,-0.099672,0.036832573,-0.06463,-0.074628,0.009997729,-0.054764,-0.09274,0.037976448,,,,-0.030699,-0.086509,0.055810478
197006,-0.071538,-0.086727,0.015189506,-0.030105,-0.104978,0.074872309,-0.040907,-0.086355,0.045447662,,,,-0.054983,-0.071253,0.016270279,-0.058007,-0.0858,0.027792887,-0.009542,-0.11311,0.103567663,-0.015911,-0.094661,0.078749583,-0.046699,-0.073933,0.027234608,,,,-0.021133,-0.087319,0.066185863
197007,0.05695,0.071265,-0.014314967,0.08212,0.068708,0.013412111,0.074678,0.067572,0.007105916,,,,0.026794,0.089324,-0.062529783,0.079236,0.062188,0.017047846,0.044235,0.060798,-0.016562748,0.050231,0.061198,-0.010967437,0.052813,0.075895,-0.023082416,,,,0.101505,0.08262,0.018885136
197008,0.067398,0.088366,-0.020967514,0.044434,0.074765,-0.030331239,0.054121,0.05655,-0.002428515,,,,0.041593,0.037815,0.003777624,0.044536,0.06846,-0.023924141,0.019773,0.129918,-0.110145331,0.031005,0.070194,-0.039189089,0.050587,0.073913,-0.023326364,,,,0.058077,0.054168,0.003909066
197009,0.048382,0.145582,-0.097199758,0.047073,0.098634,-0.051561096,-0.003538,0.087238,-0.090775734,,,,0.087413,0.038755,0.048658308,0.054271,0.091932,-0.037661367,0.043077,0.224055,-0.180978906,0.062035,0.088363,-0.026328233,0.041257,0.101054,-0.059797041,,,,0.020873,0.096523,-0.075650179
197010,-0.001261,-0.04374,0.042479135,-0.040765,-0.0305,-0.010265412,-0.026039,-0.025143,-0.00089628,,,,0.003706,-0.048645,0.052350778,-0.027267,-0.026097,-0.001169806,-0.012845,-0.147466,0.134621832,-0.000661,-0.026873,0.026211733,0.006211,-0.064868,0.071078793,,,,-0.004017,-0.025131,0.021114222
197011,0.05892,0.03165,0.027270392,0.050288,0.042823,0.007464429,0.054087,0.039523,0.014563467,,,,0.042342,0.067441,-0.025099388,0.049182,0.031728,0.017453968,0.05583,-0.006402,0.062231297,0.054806,0.031488,0.023317651,0.056044,0.032458,0.023586313,,,,0.054011,0.037318,0.016693689
197012,0.047166,0.071364,-0.024197993,0.063758,0.039404,0.024354649,0.056064,0.052353,0.00371166,,,,0.051654,0.081157,-0.029502212,0.06616,0.045793,0.020367521,0.034289,0.067834,-0.033544474,0.072047,0.04245,0.029597281,0.051897,0.072404,-0.020506483,,,,0.062811,0.04098,0.021830493
197101,0.038789,0.099462,-0.060672281,0.107561,0.087458,0.020103029,0.068373,0.085098,-0.016725303,,,,0.043592,0.048202,-0.004609664,0.095748,0.079527,0.016221281,0.020021,0.127308,-0.107286969,0.044722,0.071897,-0.027175217,0.027518,0.124968,-0.097449943,,,,0.028442,0.093017,-0.064574976
197102,0.025986,0.0268,-0.000814098,0.011884,0.00664,0.005243495,-0.026841,0.008691,-0.035531783,,,,0.026692,0.00525,0.02144123,0.012702,0.010227,0.002474546,0.039777,0.044493,-0.004715505,0.026647,0.009879,0.016768777,0.023268,0.029476,-0.006207942,,,,0.029119,0.002423,0.026695755
197103,0.047519,0.054399,-0.006880032,0.052775,0.065976,-0.013201353,0.005847,0.069199,-0.063351368,,,,0.055195,0.052754,0.002440271,0.072496,0.064911,0.007585133,0.052117,0.08577,-0.033653585,0.050672,0.059185,-0.008512875,0.047654,0.063073,-0.015418833,,,,0.033389,0.056987,-0.023597349
197104,0.044766,0.056768,-0.012001349,0.029123,0.042514,-0.013391308,0.005779,0.032944,-0.027165175,,,,0.02344,0.009409,0.014031313,0.039744,0.040714,-0.000970786,0.049292,0.037923,0.011369102,0.055766,0.027726,0.028039684,0.038915,0.050119,-0.011204466,,,,0.048186,0.037148,0.011037962
197105,-0.059154,-0.029529,-0.029624147,-0.053204,-0.029553,-0.023650931,-0.049958,-0.037309,-0.012648859,,,,-0.037321,-0.049243,0.011922479,-0.029397,-0.027222,-0.002175162,-0.02953,-0.058895,0.029365408,-0.03214,-0.044678,0.012537683,-0.036189,-0.059854,0.023664661,,,,-0.04357,-0.038632,-0.004937721
197106,-0.023094,0.025396,-0.048489506,-0.03347,0.020281,-0.05375113,-0.000759,0.002103,-0.002861809,,,,0.014366,0.000254,0.014112465,0.003159,0.035156,-0.031996969,0.025882,-0.026955,0.052836381,0.011708,0.014313,-0.002604873,-0.001879,-0.043771,0.041892559,,,,0.009557,0.019005,-0.009448124
197107,-0.057189,-0.042631,-0.014557887,-0.04771,-0.052821,0.005111509,-0.033558,-0.051635,0.018076579,,,,-0.044862,-0.024196,-0.020666286,-0.092909,-0.054316,-0.038592982,-0.062941,-0.048618,-0.01432285,-0.054806,-0.050887,-0.003919439,-0.032947,-0.079659,0.046711805,,,,-0.031761,-0.058565,0.026804105
197108,0.064497,0.039246,0.025250648,0.087182,0.045279,0.041903938,0.028846,0.039986,-0.01113981,,,,0.040877,0.036623,0.004253933,0.101429,0.051879,0.049549992,0.088105,0.023682,0.064422128,0.037923,0.034342,0.003581331,0.032121,0.074229,-0.042108412,,,,0.037878,0.035157,0.002721116
197109,-0.005743,0.007447,-0.013190143,-0.010544,-0.005577,-0.004967416,-0.024232,-0.007963,-0.016269778,,,,0.009554,-0.013779,0.023332523,-0.003849,-0.002917,-0.00093193,0.005517,-0.03447,0.039986367,0.006247,-0.003523,0.009769575,0.004988,-0.009872,0.014860031,,,,-0.00722,-0.009018,0.001798515
197110,-0.037353,-0.055778,0.018425318,-0.059343,-0.057401,-0.001942588,-0.035978,-0.058436,0.022458057,,,,-0.019765,-0.007449,-0.012316113,-0.060445,-0.035545,-0.024900422,-0.041134,-0.093527,0.052392977,-0.028442,-0.041196,0.012754385,-0.030509,-0.045202,0.014692865,,,,-0.048005,-0.040704,-0.007301408
197111,0.014033,-0.005304,0.019336746,0.002244,0.004352,-0.002107509,0.004315,0.001435,0.002880399,,,,0.009516,0.002312,0.007204027,0.010905,0.013507,-0.002602273,0.009745,-0.033741,0.043485513,0.011342,0.00249,0.008852697,0.0121,-0.013701,0.025800715,0.010522,0.032347,-0.021825158,0.000026,0.001255,-0.001229125
197112,0.087997,0.091375,-0.003377799,0.061028,0.113099,-0.052071017,0.069808,0.111421,-0.041612243,,,,0.095256,0.079064,0.016192042,0.086794,0.1116,-0.024806378,0.10781,0.118529,-0.010718381,0.071009,0.097722,-0.026712922,0.08281,0.12892,-0.046110167,0.097337,0.048097,0.049240149,0.09953,0.100356,-0.000825549
197201,0.057631,0.027322,0.030308745,0.030826,0.043557,-0.012731505,0.02302,0.053962,-0.030941941,,,,0.038939,0.021923,0.017016631,0.041586,0.061342,-0.019756138,0.061077,0.059335,0.001741457,0.033932,0.028282,0.005649362,0.032885,0.09236,-0.059474549,0.02479,-0.000539,0.025329295,0.026352,0.034892,-0.008540443
197202,0.013276,0.059957,-0.046680372,0.006926,0.049825,-0.042899641,-0.000843,0.032139,-0.032982599,,,,0.039245,-0.0095,0.048744887,0.020862,0.034441,-0.013579136,0.056912,0.047279,0.009633324,0.056061,0.021969,0.034092057,0.039841,0.029561,0.010279513,0.060727,-0.002959,0.063686056,0.017599,0.033621,-0.016022112
197203,0.032469,0.009521,0.022948499,0.039166,-0.000519,0.03968422,-0.008699,-0.020594,0.011895227,,,,0.021063,0.02663,-0.005567351,0.019228,0.024447,-0.005218643,0.013157,-0.015365,0.028522578,0.023761,-0.004527,0.028288091,0.015223,-0.013438,0.028660912,0.00699,0.061882,-0.054892761,-0.007032,-0.012489,0.005456622
197204,-0.007649,0.028012,-0.035661308,-0.027636,0.026588,-0.054224112,-0.011035,0.007271,-0.018305736,,,,0.008637,0.007525,0.001111354,0.035239,0.018531,0.016708481,0.013001,-0.022544,0.035544289,0.024812,0.018794,0.006018347,0.001328,0.017525,-0.016197394,0.005112,0.03069,-0.025578675,0.010257,0.009584,0.000673387
197205,0.012111,0.013311,-0.001199762,-0.000316,0.005277,-0.00559359,-0.006177,0.04313,-0.049307412,,,,0.033927,-0.012959,0.046886147,0.011899,0.032282,-0.020383558,0.054892,-0.019721,0.074612694,0.004384,0.007814,-0.003429205,0.032465,-0.01331,0.045775016,0.02598,-0.00339,0.029369738,0.005455,0.015437,-0.009981252
197206,-0.018186,-0.024427,0.00624164,-0.036925,-0.023473,-0.013451557,-0.021296,-0.031812,0.010516172,,,,0.001755,-0.028729,0.030483436,-0.057458,-0.010709,-0.046748448,0.00508,-0.052649,0.057729485,-0.020387,-0.029162,0.008774642,-0.005117,-0.048066,0.042948598,0.003791,-0.054806,0.058597149,-0.031402,-0.046806,0.015403475
197207,0.008649,-0.034723,0.043371388,-0.023281,-0.024071,0.000790121,-0.005473,-0.023141,0.017668218,,,,0.017334,0.002142,0.015192014,-0.012164,-0.007888,-0.004276143,-0.000448,-0.048656,0.048207105,0.029693,-0.022451,0.052143482,0.010128,-0.047424,0.057552132,0.024074,-0.001762,0.025836637,-0.01576,-0.036304,0.020543681
197208,0.031512,-0.01415,0.045661979,0.042269,0.02564,0.01662831,0.056424,0.005939,0.050485754,,,,0.009631,0.0486,-0.038969229,0.036755,0.000257,0.036498344,-0.014768,0.047499,-0.06226725,0.020171,0.040126,-0.01995546,0.026955,-0.0072,0.034155042,-0.004373,0.055629,-0.060002127,0.057371,0.014696,0.042675535
197209,-0.012174,-0.023416,0.011241711,-0.041169,-0.014517,-0.026652257,0.028231,-0.018104,0.046335137,,,,0.001121,-0.008693,0.009814482,-0.032698,-0.021111,-0.011586164,0.006389,-0.034768,0.041157503,0.000855,0.005188,-0.004333153,0.001067,-0.035149,0.03621582,-0.007578,0.006935,-0.014513431,-0.013013,-0.023788,0.010775539
197210,-0.030157,0.002148,-0.032305452,0.001893,-0.019607,0.021500029,0.028991,0.009389,0.019602343,,,,0.016247,0.018917,-0.002670151,-0.009769,0.012598,-0.022366696,0.017311,-0.028806,0.046117261,0.009438,0.021493,-0.012054634,0.002263,0.005953,-0.003689417,-0.017069,-0.00137,-0.015699391,0.0084,0.001749,0.006650986
197211,0.034941,0.06398,-0.029039047,0.068461,0.073302,-0.004840885,0.074685,0.055891,0.018794285,,,,0.011593,0.053061,-0.041468222,0.057053,0.017311,0.039742532,0.01504,0.097524,-0.082483936,0.013995,0.060129,-0.046134249,0.031101,0.044203,-0.013102491,0.031811,-0.018946,0.050756275,0.071441,0.05506,0.016380804
197212,0.016027,-0.000911,0.016938374,-0.028092,0.011998,-0.040089934,0.003103,0.003327,-0.000223462,,,,0.029769,-0.012392,0.04216063,-0.023817,0.019745,-0.043561512,0.053503,-0.045212,0.098715243,0.021725,0.016424,0.005301331,0.024216,-0.027814,0.052029903,0.009081,0.036561,-0.027479764,-0.00602,-0.009466,0.003445063
197301,0.013414,-0.078025,0.091439232,-0.045909,-0.05943,0.013521383,-0.003032,-0.05491,0.05187834,,,,-0.009799,-0.050038,0.040239127,-0.062983,-0.033654,-0.029328193,-0.028561,-0.10535,0.076788809,-0.026952,-0.045586,0.018634774,0.010305,-0.066445,0.07674958,-0.025391,-0.006106,-0.019284769,-0.005689,-0.060337,0.05464847
197302,-0.025553,-0.100866,0.075313557,-0.053629,-0.07106,0.017431581,-0.035369,-0.051549,0.016179763,,,,-0.02834,-0.039445,0.01110428,-0.050909,-0.041924,-0.008985536,-0.051342,-0.092861,0.041518514,-0.040382,-0.060185,0.019802564,-0.027704,-0.070526,0.042821545,-0.055526,-0.054544,-0.000982187,-0.053884,-0.068135,0.01425115
197303,-0.011052,-0.070246,0.059194284,-0.014039,-0.02638,0.012341247,-0.00122,-0.005763,0.004542732,,,,-0.008184,-0.001866,-0.006318672,-0.022499,-0.034874,0.012374463,0.018401,-0.036928,0.055329358,0.000531,-0.008762,0.009293805,0.00763,-0.018659,0.02628894,-0.027054,-0.029421,0.002367052,-0.010842,-0.027078,0.016235929
197304,-0.042463,-0.090551,0.048087502,-0.043115,-0.075708,0.032593021,0.001671,-0.081241,0.082911441,,,,-0.055803,-0.046512,-0.009290995,-0.051435,-0.083546,0.032110577,-0.030466,-0.111219,0.080752832,-0.043732,-0.036206,-0.007526536,-0.034787,-0.075385,0.04059718,-0.073724,-0.055591,-0.018132067,-0.037184,-0.06973,0.032546089
197305,-0.015079,-0.0776,0.062521274,-0.039899,-0.065373,0.025474719,-0.037831,-0.054264,0.016432525,,,,-0.013712,-0.024745,0.011033546,-0.026563,-0.039329,0.012766973,-0.000916,-0.124064,0.123148116,-0.014819,-0.039221,0.024402718,-0.011924,-0.065892,0.053968086,-0.002505,-0.02959,0.027085798,-0.049563,-0.052054,0.002491252
197306,0.003014,-0.048741,0.051754773,-0.006763,-0.03464,0.027876556,-0.008991,-0.039852,0.030860923,,,,-0.006376,0.016489,-0.022864682,-0.018926,-0.047306,0.028380072,0.00771,-0.080957,0.088666362,-0.005777,-0.016306,0.010529592,0.008332,-0.018501,0.026832842,0.001228,0.018976,-0.017748304,-0.015147,-0.031935,0.01678821
197307,0.027965,0.150071,-0.122106343,0.053643,0.131069,-0.07742548,0.021909,0.092873,-0.070964027,,,,0.041544,0.068662,-0.0271182,0.078547,0.143257,-0.064709827,0.023656,0.20936,-0.185703537,0.069958,0.051769,0.018188948,0.025784,0.09262,-0.066836226,0.035801,0.06464,-0.028838373,0.046006,0.099731,-0.05372447
197308,-0.02608,-0.032772,0.006692439,-0.025432,-0.035256,0.009824179,-0.029025,-0.025382,-0.003643467,,,,-0.040607,-0.018349,-0.022258185,-0.017298,-0.036258,0.018959743,-0.028599,-0.059545,0.030946514,-0.02212,-0.037659,0.015538438,-0.041481,-0.029202,-0.012279353,-0.01578,-0.012947,-0.002832249,-0.023201,-0.026991,0.003790101
197309,-0.008931,0.100464,-0.109395842,0.07899,0.098098,-0.01910833,0.070432,0.114772,-0.04433985,,,,-0.026124,0.065214,-0.091337603,0.110379,0.092038,0.018341232,0.052606,0.127059,-0.074453813,0.030273,0.097886,-0.067612515,-0.004327,0.12081,-0.125136652,0.066249,0.044923,0.021325805,0.082665,0.104301,-0.021635926
197310,0.038465,-0.049528,0.087992711,0.025003,-0.015394,0.040397218,-0.019159,-0.029614,0.010455391,0.040404,-0.024065,0.064469079,0.01024,-0.004765,0.015004503,0.028954,-0.014346,0.043300476,0.039839,-0.071126,0.110964996,-0.027422,-0.030145,0.002723322,0.008681,-0.020292,0.02897215,0.007217,0.001641,0.005576644,-0.021383,-0.039895,0.01851258
197311,-0.104146,-0.214867,0.110720771,-0.132525,-0.178926,0.046400755,-0.131707,-0.166111,0.034404684,-0.164135,-0.186319,0.022183516,-0.102706,-0.111473,0.008766121,-0.112912,-0.186148,0.073235898,-0.09251,-0.243669,0.151159123,-0.118002,-0.106693,-0.011308837,-0.099597,-0.184389,0.084792831,-0.130567,-0.102117,-0.02844922,-0.156235,-0.163709,0.007474141
197312,0.004682,0.000925,0.003756575,0.007735,0.043181,-0.03544584,0.025253,0.024622,0.000631536,-0.007949,-0.0404,0.032450732,-0.041193,0.029983,-0.071176213,0.03486,0.034809,0.00005105,0.071923,-0.040652,0.112574975,-0.016323,0.056795,-0.073118221,-0.012426,0.012511,-0.024937337,-0.014289,0.030205,-0.04449384,0.026222,0.000776,0.025445773
197401,-0.030594,0.015939,-0.046532976,0.025235,-0.014058,0.039293113,0.063143,0.017036,0.046106701,-0.040219,0.172578,-0.212796342,-0.010492,0.005411,-0.015903593,-0.01956,-0.016443,-0.003116833,-0.06372,0.081171,-0.14489021,0.019931,0.000166,0.019764794,-0.021235,0.052622,-0.073856707,-0.002448,0.071717,-0.074164758,0.044138,0.03165,0.012487738
197402,-0.001414,0.012785,-0.014199597,0.022551,-0.004855,0.027405707,0.013399,0.011368,0.002030679,-0.017476,0.019471,-0.036946893,-0.017712,0.003245,-0.020956314,0.030363,0.001866,0.028496371,0.017057,-0.013258,0.030315229,-0.007121,0.022672,-0.029793534,-0.01764,0.027281,-0.044921059,0.027165,0.000736,0.02642957,0.007908,-0.00385,0.01175708
197403,-0.013159,-0.010773,-0.00238636,-0.019367,-0.042778,0.023410928,-0.014368,-0.056157,0.041788416,-0.033869,-0.052566,0.018697027,-0.008061,-0.0433,0.035238679,-0.016565,-0.041243,0.024678889,-0.046702,0.004038,-0.050740436,-0.021489,-0.044813,0.023324277,-0.006729,-0.039802,0.033072765,-0.005915,-0.023791,0.017876018,-0.014364,-0.041345,0.026981426
197404,-0.038608,-0.043167,0.004559026,-0.032026,-0.040547,0.008521084,-0.052918,-0.071338,0.018420425,-0.02673,-0.100189,0.073458383,-0.027812,-0.08583,0.058017462,-0.035326,-0.035718,0.000392082,-0.037953,-0.098629,0.060675928,-0.047085,-0.057388,0.010303501,-0.028758,-0.066934,0.03817663,-0.065736,-0.075579,0.00984327,-0.02929,-0.08705,0.057759998
197405,-0.024399,-0.004681,-0.019717668,-0.080687,-0.05607,-0.024617416,-0.015862,-0.075312,0.059449956,-0.036072,-0.11635,0.080277637,-0.004628,-0.097699,0.093071728,-0.040263,-0.014152,-0.026110946,-0.09031,-0.06881,-0.021500228,-0.060295,-0.049437,-0.01085882,-0.020459,-0.073929,0.053469893,-0.030006,-0.110292,0.080286347,-0.043357,-0.07139,0.028032752
197406,-0.007898,-0.053316,0.045417966,-0.013158,-0.06629,0.053131828,-0.037855,-0.058149,0.020293476,-0.010672,-0.126855,0.116182452,-0.013004,-0.084272,0.071268268,-0.036171,-0.046955,0.01078412,-0.012421,-0.055491,0.04306987,-0.061342,-0.06617,0.004828264,-0.01029,-0.056811,0.046520603,-0.00648,-0.121039,0.114559124,-0.024928,-0.048605,0.023677198
197407,-0.077062,-0.091658,0.014595748,-0.025481,-0.09149,0.066009414,-0.07072,-0.071821,0.001101358,-0.065304,-0.031212,-0.034092438,-0.118312,-0.056037,-0.062274491,-0.063391,-0.114061,0.050669575,-0.038343,-0.097574,0.059230898,-0.107233,-0.038504,-0.06872904,-0.085303,-0.07459,-0.01071208,-0.077621,-0.047791,-0.029830086,-0.056336,-0.059443,0.003107387
197408,-0.072408,-0.092995,0.020586645,-0.073649,-0.093054,0.01940532,-0.036231,-0.105653,0.069422082,-0.13563,-0.117029,-0.018600293,-0.085035,-0.106693,0.021657754,-0.071159,-0.092765,0.021606738,-0.088019,-0.122623,0.034603926,-0.092329,-0.094466,0.002136515,-0.081127,-0.082778,0.00165078,-0.104528,-0.11268,0.008152664,-0.078284,-0.101399,0.02311496
197409,-0.13165,-0.158714,0.02706411,-0.078091,-0.154378,0.076286737,-0.067405,-0.122248,0.054843596,-0.050234,-0.119115,0.068881077,-0.170751,-0.065485,-0.105266217,-0.100859,-0.178489,0.077629967,-0.093224,-0.14218,0.048956082,-0.124387,-0.09095,-0.033437088,-0.141981,-0.119766,-0.022214822,-0.132854,-0.067616,-0.065238202,-0.100046,-0.066892,-0.033153715
197410,0.128082,0.151109,-0.02302739,0.163767,0.209587,-0.045819238,0.025262,0.18367,-0.158407373,0.197348,0.215861,-0.018513398,0.211509,0.212316,-0.000806165,0.195991,0.179044,0.016946827,0.213833,0.16651,0.04732302,0.23632,0.15714,0.07917986,0.165191,0.19994,-0.034748791,0.22733,0.194016,0.033313504,0.139429,0.151021,-0.011591177
197411,-0.065575,-0.056627,-0.008948011,-0.007109,-0.047267,0.040157304,-0.045247,-0.031033,-0.014213738,-0.038917,-0.07598,0.03706306,-0.047301,-0.010383,-0.036917593,-0.019094,-0.066203,0.047109131,-0.031295,-0.043013,0.011718139,-0.010521,-0.020867,0.010346778,-0.053692,-0.033295,-0.020396983,-0.045487,-0.006618,-0.038869459,-0.031475,-0.025933,-0.005541539
197412,-0.042481,-0.081307,0.03882586,-0.033127,-0.065903,0.032776291,-0.032988,-0.063383,0.030394718,-0.012554,-0.016519,0.00396428,-0.043268,-0.031024,-0.012244122,-0.028054,-0.0845,0.056445903,-0.032056,-0.036708,0.004651774,-0.044256,-0.034128,-0.010127846,-0.024534,-0.042975,0.018441606,-0.043365,-0.071149,0.027784393,-0.01589,-0.044282,0.028391396
197501,0.146518,0.164829,-0.018310896,0.166695,0.149107,0.017588042,0.255546,0.203079,0.052467158,0.072891,0.258445,-0.185553619,0.104746,0.191734,-0.086987712,0.17726,0.191466,-0.014205883,0.107101,0.271504,-0.164403522,0.149499,0.181954,-0.032455161,0.10645,0.196191,-0.089741425,0.13666,0.265785,-0.129125876,0.154168,0.195818,-0.041650375
197502,0.088317,0.091713,-0.003396204,0.048922,0.089756,-0.040834588,0.018036,0.067899,-0.049863214,0.063436,0.051812,0.011623221,0.126188,-0.001781,0.127969564,0.048023,0.099548,-0.051525605,0.032142,0.066927,-0.03478504,0.046929,0.052104,-0.005174156,0.098466,0.054617,0.043848762,0.094809,-0.016298,0.11110722,0.043268,0.040897,0.002371381
197503,0.019009,0.068289,-0.049280401,0.055034,0.05618,-0.001145381,0.02621,0.055417,-0.029207045,0.001924,0.032277,-0.030352442,0.018182,0.005519,0.012663401,0.061389,0.05398,0.007408579,0.074477,0.069995,0.00448229,0.03206,0.019954,0.012105722,0.005339,0.034255,-0.028916408,0.060662,0.022661,0.038001757,0.032854,0.025573,0.007281502
197504,0.058533,0.083899,-0.02536518,0.065209,0.091825,-0.02661654,0.015416,0.038693,-0.023276856,0.07451,0.044135,0.030375531,0.027781,0.021645,0.006135635,0.052195,0.089806,-0.037611525,0.078977,0.078223,0.000754348,0.027426,0.041018,-0.013591711,0.062381,0.014313,0.04806811,0.074943,0.008323,0.066619638,0.040037,0.023245,0.016792042
197505,0.058234,0.06399,-0.005755879,0.063764,0.061238,0.002526167,0.038332,0.05327,-0.014938364,0.030398,0.089944,-0.059546095,0.054812,0.062669,-0.007856909,0.078565,0.060461,0.01810459,0.05,0.056358,-0.006357478,0.053995,0.070322,-0.016327053,0.052587,0.079686,-0.027098536,0.060133,0.027865,0.032267445,0.07577,0.079852,-0.004082024
197506,0.035003,0.034295,0.000707409,0.083184,0.036083,0.047101449,0.081972,0.066954,0.015018593,0.020533,0.085387,-0.064853472,0.012187,0.081775,-0.069587405,0.057637,0.042833,0.014803934,0.055616,0.054518,0.001097895,0.039546,0.050276,-0.010729633,0.031877,0.067774,-0.035896926,0.021598,0.076419,-0.0548211,0.060509,0.092848,-0.032338408
197507,-0.060959,-0.088572,0.027613325,-0.041572,-0.062897,0.021325342,-0.02992,-0.063564,0.03364417,-0.056955,-0.044446,-0.012509408,-0.091374,-0.06772,-0.023653555,-0.055209,-0.07634,0.021130222,-0.040735,-0.082523,0.04178814,-0.079349,-0.062464,-0.016884398,-0.066856,-0.041573,-0.025283131,-0.090158,-0.030427,-0.059731085,-0.051632,-0.027571,-0.024061946
